Period,Temporal replication,MPA,MPA Year,Site,Latitude,Longitude,Year,No. Transects,Area (m2),Susceptible species,Family/Subfamily,Group Species,Healthy,SCTLD,Dead
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Agariciidae,Agaricia (encrusting),1.122019635,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Agariciidae,Agaricia tenuifolia,0.841514727,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Faviinae,Colpophyllia natans,0.280504909,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Faviinae,Diploria labyrinthiformis,0.280504909,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Meandrinidae ,Eusmilia fastigiata,2.52454418,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Pocilloporidae,Madracis spp.,0.280504909,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Pocilloporidae,Madracis spp.,0.841514727,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Meandrinidae ,Meandrina spp.,0.841514727,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Montastraeidae ,Montastraea cavernosa,1.683029453,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Merulinidae,Orbicella annularis,0.841514727,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Merulinidae,Orbicella faveolata,4.488078541,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Merulinidae,Orbicella franksi,3.927068724,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Poritidae,Porites astreoides,11.22019635,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Poritidae,Branching Porites,6.171107994,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Faviinae,Pseudodiploria strigosa,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Siderastreidae,Siderastrea radians,0.561009818,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,Yes,Siderastreidae,Siderastrea siderea,5.329593268,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,PNAC,1996,Chankanaab,20.4405,-87.00233,2016/2017,7,35.65,No,Astrocoeniidae ,Stephanocoenia intersepta,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia (encrusting),19.36170213,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia (encrusting),0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia (encrusting),0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Agaricia tenuifolia,1.70212766,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Faviinae,Colpophyllia natans,0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Meandrinidae ,Dichocoenia stokesi,0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Faviinae,Diploria labyrinthiformis,0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Meandrinidae ,Eusmilia fastigiata,0.85106383,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Agariciidae,Helioseris cucullata,0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Pocilloporidae,Madracis spp.,0.638297872,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Meandrinidae ,Meandrina spp.,0.212765957,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Meandrinidae ,Meandrina spp.,0.638297872,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Montastraeidae ,Montastraea cavernosa,1.063829787,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Merulinidae,Orbicella annularis,0.425531915,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Merulinidae,Orbicella faveolata,0.638297872,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Merulinidae,Orbicella franksi,1.70212766,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Poritidae,Porites astreoides,3.829787234,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Poritidae,Branching Porites,6.595744681,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Faviinae,Pseudodiploria strigosa,0.638297872,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Siderastreidae,Siderastrea radians,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,Yes,Siderastreidae,Siderastrea siderea,2.127659574,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,PNAC,1996,Colombia,20.32503,-87.02719,2016/2017,6,47,No,Astrocoeniidae ,Stephanocoenia intersepta,0.425531915,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia (encrusting),30.45454545,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia (encrusting),1.363636364,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia (encrusting),0.454545455,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Agaricia tenuifolia,4.090909091,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Faviinae,Colpophyllia natans,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Meandrinidae ,Dichocoenia stokesi,0.454545455,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Faviinae,Diploria labyrinthiformis,0.454545455,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Meandrinidae ,Eusmilia fastigiata,1.363636364,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Isophyllia spp.,0.454545455,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Pocilloporidae,Madracis spp.,0.909090909,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Meandrinidae ,Meandrina spp.,0.454545455,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Montastraeidae ,Montastraea cavernosa,3.636363636,0.454545455,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Merulinidae,Orbicella annularis,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Merulinidae,Orbicella faveolata,0.454545455,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Merulinidae,Orbicella franksi,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Poritidae,Porites astreoides,13.63636364,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Poritidae,Branching Porites,9.545454545,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Faviinae,Pseudodiploria strigosa,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Siderastreidae,Siderastrea radians,0.909090909,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,Yes,Siderastreidae,Siderastrea siderea,2.272727273,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,PNAC,1996,Dalila,20.34878,-87.0285,2016/2017,4,22,No,Astrocoeniidae ,Stephanocoenia intersepta,1.818181818,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Acroporidae,Acropora cervicornis,1,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia (encrusting),26,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Agaricia tenuifolia,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Faviinae,Colpophyllia natans,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Faviinae,Diploria labyrinthiformis,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Meandrinidae ,Eusmilia fastigiata,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Faviinae,Favia fragum,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Agariciidae,Helioseris cucullata,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Isophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Pocilloporidae,Madracis spp.,1,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Pocilloporidae,Madracis spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Meandrinidae ,Meandrina spp.,1,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Meandrinidae ,Meandrina spp.,1,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Montastraeidae ,Montastraea cavernosa,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Mussinae,Mussa angulosa,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Merulinidae,Orbicella annularis,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Merulinidae,Orbicella faveolata,1,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Merulinidae,Orbicella franksi,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Poritidae,Porites astreoides,5,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Poritidae,Branching Porites,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Faviinae,Pseudodiploria strigosa,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Mussinae,Scolymia spp.,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Siderastreidae,Siderastrea radians,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,Yes,Siderastreidae,Siderastrea siderea,4,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Pre,Yes,NA,NA,Fish Market,20.81253,-86.88214,2016,1,10,No,Astrocoeniidae ,Stephanocoenia intersepta,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Acroporidae,Acropora palmata,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Acroporidae,Acropora cervicornis,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia (encrusting),46,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia (encrusting),0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,No,Agariciidae,Agaricia tenuifolia,2.8,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,Yes,Faviinae,Colpophyllia natans,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Pre,Yes,APFFIC,2012,Hanan,20.505,-86.757,2016,2,25,Yes,Faviinae,Diploria labyrinthiformis,0,0,0
